date,salesperson,lead_name,segment,region,target_close,forecasted_monthly_revenue,opportunity_stage,weighted_revenue,closed_opportunity,active_opportunity,latest_status_entry
2015-06-09,Anne Smith,US_SMB_15,SMB,US,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,David King,EMEA_Startup_110,Startup,EMEA,2015-08-14,656823,Lead,65682,FALSE,FALSE,FALSE
2015-06-09,James Swanger,US_Startup_397,Startup,US,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,Anne Smith,US_Enterprise_785,Enterprise,US,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,Anne Smith,US_SMB_396,SMB,US,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,David King,EMEA_SMB_3,SMB,EMEA,2015-07-13,109374,Lead,10937,FALSE,FALSE,FALSE
2015-06-09,James Swanger,US_SMB_2367,SMB,US,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,Anne Smith,US_Enterprise_1475,Enterprise,US,2015-08-13,505268,Prospect,101054,FALSE,FALSE,FALSE
2015-06-09,David King,EMEA_SMB_203,SMB,EMEA,2015-07-26,137093,Lead,13709,FALSE,FALSE,FALSE
2015-06-09,Walter Landfair,APAC_Startup_78,Startup,APAC,2015-08-02,578475,Prospect,115695,FALSE,FALSE,FALSE
2015-06-09,Victor Burk,EMEA_Enterprise_671,Enterprise,EMEA,2015-09-30,319197,Lead,31920,FALSE,FALSE,FALSE
2015-06-09,David King,EMEA_SMB_1309,SMB,EMEA,2015-07-18,126634,Lead,12663,FALSE,FALSE,FALSE
2015-06-09,James Swanger,US_SMB_664,SMB,US,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,Victor Burk,EMEA_Enterprise_88,Enterprise,EMEA,2015-06-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-09,David King,EMEA_SMB_283,SMB,EMEA,2015-06-09,56718,Closed Won,56718,TRUE,FALSE,TRUE
2015-06-09,Jennifer Weidman,US_SMB_223,SMB,US,2015-07-28,101316,Lead,10132,FALSE,FALSE,FALSE
2015-06-09,James Swanger,US_Startup_379,Startup,US,2015-06-09,435222,Closed Won,435222,TRUE,FALSE,TRUE
2015-06-09,James Swanger,US_SMB_570,SMB,US,2015-07-27,84989,Lead,8499,FALSE,FALSE,FALSE
2015-06-10,David King,EMEA_SMB_100,SMB,EMEA,2015-08-07,119667,Prospect,23933,FALSE,FALSE,FALSE
2015-06-10,Anne Smith,US_Enterprise_1056,Enterprise,US,2015-08-29,427303,Lead,42730,FALSE,FALSE,FALSE
2015-06-10,Gerri Hinds,US_SMB_582,SMB,US,2015-06-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-10,Walter Landfair,APAC_Enterprise_341,Enterprise,APAC,2015-08-18,391604,Qualified,195802,FALSE,FALSE,FALSE
2015-06-10,David King,EMEA_Enterprise_595,Enterprise,EMEA,2015-08-13,313765,Contracting,251012,FALSE,FALSE,FALSE
2015-06-10,Gerri Hinds,US_SMB_991,SMB,US,2015-06-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-10,Victor Burk,EMEA_SMB_77,SMB,EMEA,2015-07-03,147817,Lead,14782,FALSE,FALSE,FALSE
2015-06-10,Anne Smith,US_Enterprise_57,Enterprise,US,2015-09-18,444433,Lead,44443,FALSE,FALSE,FALSE
2015-06-10,Victor Burk,EMEA_Enterprise_308,Enterprise,EMEA,2015-10-28,330443,Lead,33044,FALSE,FALSE,FALSE
2015-06-11,Walter Landfair,APAC_Enterprise_164,Enterprise,APAC,2015-06-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-11,David King,EMEA_Enterprise_697,Enterprise,EMEA,2015-09-28,520058,Lead,52006,FALSE,FALSE,FALSE
2015-06-11,David King,EMEA_Startup_169,Startup,EMEA,2015-06-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-11,James Swanger,US_SMB_1074,SMB,US,2015-06-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-11,Victor Burk,EMEA_SMB_711,SMB,EMEA,2015-06-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-11,James Swanger,US_SMB_1629,SMB,US,2015-06-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-11,Gerri Hinds,US_Enterprise_288,Enterprise,US,2015-06-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-11,Gerri Hinds,US_Enterprise_841,Enterprise,US,2015-08-24,550156,Lead,55016,FALSE,FALSE,FALSE
2015-06-11,Anne Smith,US_SMB_2657,SMB,US,2015-07-23,78722,Lead,7872,FALSE,FALSE,FALSE
2015-06-12,Jennifer Weidman,US_SMB_1480,SMB,US,2015-06-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-12,David King,EMEA_SMB_326,SMB,EMEA,2015-06-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-12,Anne Smith,US_SMB_737,SMB,US,2015-07-02,98614,Lead,9861,FALSE,FALSE,FALSE
2015-06-12,David King,EMEA_Enterprise_518,Enterprise,EMEA,2015-09-08,550838,Lead,55084,FALSE,FALSE,FALSE
2015-06-12,Anne Smith,US_Startup_842,Startup,US,2015-07-07,609844,Lead,60984,FALSE,FALSE,TRUE
2015-06-12,James Swanger,US_Startup_665,Startup,US,2015-06-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-12,David King,EMEA_Enterprise_47,Enterprise,EMEA,2015-07-29,419409,Contracting,335527,FALSE,FALSE,FALSE
2015-06-12,Jennifer Weidman,US_SMB_1635,SMB,US,2015-07-26,43337,Lead,4334,FALSE,FALSE,FALSE
2015-06-13,David King,EMEA_Startup_86,Startup,EMEA,2015-07-10,499888,Lead,49989,FALSE,FALSE,FALSE
2015-06-13,Jennifer Weidman,US_Enterprise_770,Enterprise,US,2015-06-13,246255,Closed Won,246255,TRUE,FALSE,TRUE
2015-06-13,James Swanger,US_SMB_911,SMB,US,2015-07-22,97697,Prospect,19539,FALSE,FALSE,FALSE
2015-06-13,Gerri Hinds,US_Enterprise_601,Enterprise,US,2015-06-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-13,Gerri Hinds,US_Enterprise_399,Enterprise,US,2015-06-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-13,Gerri Hinds,US_SMB_886,SMB,US,2015-07-25,98736,Lead,9874,FALSE,FALSE,FALSE
2015-06-13,David King,EMEA_SMB_1368,SMB,EMEA,2015-06-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-13,Jennifer Weidman,US_SMB_2349,SMB,US,2015-07-14,85239,Prospect,17048,FALSE,FALSE,FALSE
2015-06-13,James Swanger,US_SMB_123,SMB,US,2015-06-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-13,Gerri Hinds,US_Enterprise_647,Enterprise,US,2015-08-03,463040,Prospect,92608,FALSE,FALSE,FALSE
2015-06-13,James Swanger,US_Enterprise_575,Enterprise,US,2015-06-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-13,Gerri Hinds,US_Enterprise_684,Enterprise,US,2015-11-05,418377,Lead,41838,FALSE,FALSE,FALSE
2015-06-14,James Swanger,US_SMB_3049,SMB,US,2015-07-27,96036,Lead,9604,FALSE,FALSE,FALSE
2015-06-14,Gerri Hinds,US_SMB_110,SMB,US,2015-06-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-14,Jennifer Weidman,US_SMB_1399,SMB,US,2015-07-18,89790,Lead,8979,FALSE,FALSE,FALSE
2015-06-14,Jennifer Weidman,US_SMB_3252,SMB,US,2015-07-10,121628,Lead,12163,FALSE,FALSE,FALSE
2015-06-14,Gerri Hinds,US_SMB_38,SMB,US,2015-07-11,135810,Lead,13581,FALSE,FALSE,FALSE
2015-06-14,Anne Smith,US_Startup_496,Startup,US,2015-07-12,880236,Lead,88024,FALSE,FALSE,FALSE
2015-06-14,Gerri Hinds,US_SMB_872,SMB,US,2015-06-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-14,James Swanger,US_SMB_2514,SMB,US,2015-07-22,85313,Lead,8531,FALSE,FALSE,FALSE
2015-06-14,Jennifer Weidman,US_SMB_761,SMB,US,2015-06-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-14,Walter Landfair,APAC_SMB_77,SMB,APAC,2015-06-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-14,Anne Smith,US_SMB_2163,SMB,US,2015-06-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-14,James Swanger,US_Enterprise_588,Enterprise,US,2015-06-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-14,Jennifer Weidman,US_Startup_960,Startup,US,2015-07-19,865284,Lead,86528,FALSE,FALSE,FALSE
2015-06-14,Jennifer Weidman,US_Startup_762,Startup,US,2015-07-06,532631,Contracting,426104,FALSE,FALSE,FALSE
2015-06-14,Jennifer Weidman,US_SMB_65,SMB,US,2015-07-30,84679,Lead,8468,FALSE,FALSE,FALSE
2015-06-15,David King,EMEA_Startup_36,Startup,EMEA,2015-07-22,567313,Prospect,113463,FALSE,FALSE,FALSE
2015-06-15,Walter Landfair,APAC_Enterprise_454,Enterprise,APAC,2015-06-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-15,Anne Smith,US_SMB_1307,SMB,US,2015-06-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-15,Gerri Hinds,US_SMB_11,SMB,US,2015-07-17,112975,Lead,11297,FALSE,FALSE,FALSE
2015-06-15,James Swanger,US_SMB_992,SMB,US,2015-07-22,127379,Lead,12738,FALSE,FALSE,FALSE
2015-06-15,Jennifer Weidman,US_SMB_391,SMB,US,2015-07-28,97080,Lead,9708,FALSE,FALSE,FALSE
2015-06-15,Jennifer Weidman,US_Startup_412,Startup,US,2015-06-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-15,Jennifer Weidman,US_SMB_1524,SMB,US,2015-06-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-15,David King,EMEA_SMB_1267,SMB,EMEA,2015-07-24,117575,Lead,11757,FALSE,FALSE,FALSE
2015-06-15,James Swanger,US_SMB_1952,SMB,US,2015-07-16,118912,Lead,11891,FALSE,FALSE,FALSE
2015-06-15,Victor Burk,EMEA_SMB_901,SMB,EMEA,2015-06-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-15,David King,EMEA_SMB_327,SMB,EMEA,2015-07-17,111185,Lead,11119,FALSE,FALSE,FALSE
2015-06-15,Jennifer Weidman,US_Startup_416,Startup,US,2015-06-15,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-15,Jennifer Weidman,US_Enterprise_1162,Enterprise,US,2015-09-17,278963,Lead,27896,FALSE,FALSE,FALSE
2015-06-15,Jennifer Weidman,US_Enterprise_131,Enterprise,US,2015-08-13,330497,Qualified,165248,FALSE,FALSE,FALSE
2015-06-16,James Swanger,US_Startup_450,Startup,US,2015-07-21,687782,Lead,68778,FALSE,FALSE,FALSE
2015-06-16,Victor Burk,EMEA_SMB_776,SMB,EMEA,2015-08-03,110823,Lead,11082,FALSE,FALSE,FALSE
2015-06-16,David King,EMEA_SMB_486,SMB,EMEA,2015-07-23,132820,Lead,13282,FALSE,FALSE,FALSE
2015-06-16,David King,EMEA_Enterprise_223,Enterprise,EMEA,2015-06-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-16,Jennifer Weidman,US_SMB_1670,SMB,US,2015-06-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-16,David King,EMEA_SMB_874,SMB,EMEA,2015-06-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-16,Walter Landfair,APAC_Enterprise_302,Enterprise,APAC,2015-06-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-16,Victor Burk,EMEA_Enterprise_840,Enterprise,EMEA,2015-06-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-16,James Swanger,US_Enterprise_830,Enterprise,US,2015-07-22,369962,Contracting,295969,FALSE,FALSE,FALSE
2015-06-16,Jennifer Weidman,US_SMB_2635,SMB,US,2015-06-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-17,David King,EMEA_Enterprise_275,Enterprise,EMEA,2015-06-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-17,David King,EMEA_SMB_275,SMB,EMEA,2015-07-16,84180,Prospect,16836,FALSE,FALSE,FALSE
2015-06-17,Jennifer Weidman,US_Enterprise_536,Enterprise,US,2015-06-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-17,Jennifer Weidman,US_Startup_68,Startup,US,2015-07-12,548887,Lead,54889,FALSE,FALSE,FALSE
2015-06-17,David King,EMEA_Enterprise_515,Enterprise,EMEA,2015-10-13,500966,Lead,50097,FALSE,FALSE,FALSE
2015-06-17,Walter Landfair,APAC_Enterprise_209,Enterprise,APAC,2015-06-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-17,Walter Landfair,APAC_Enterprise_106,Enterprise,APAC,2015-12-13,512209,Prospect,102442,FALSE,FALSE,FALSE
2015-06-17,James Swanger,US_SMB_1188,SMB,US,2015-07-14,131062,Prospect,26212,FALSE,FALSE,FALSE
2015-06-18,James Swanger,US_SMB_1686,SMB,US,2015-06-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-18,Anne Smith,US_SMB_1250,SMB,US,2015-07-13,113671,Prospect,22734,FALSE,FALSE,TRUE
2015-06-18,Walter Landfair,APAC_Startup_103,Startup,APAC,2015-06-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-18,David King,EMEA_Enterprise_516,Enterprise,EMEA,2015-09-09,598228,Lead,59823,FALSE,FALSE,FALSE
2015-06-18,Anne Smith,US_SMB_1339,SMB,US,2015-06-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-18,David King,EMEA_SMB_671,SMB,EMEA,2015-08-14,121919,Lead,12192,FALSE,FALSE,FALSE
2015-06-18,James Swanger,US_Startup_34,Startup,US,2015-06-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-18,Gerri Hinds,US_SMB_2607,SMB,US,2015-07-24,84928,Lead,8493,FALSE,FALSE,FALSE
2015-06-18,David King,EMEA_Startup_14,Startup,EMEA,2015-07-20,282602,Lead,28260,FALSE,FALSE,FALSE
2015-06-18,Jennifer Weidman,US_Startup_382,Startup,US,2015-07-21,444825,Lead,44483,FALSE,FALSE,TRUE
2015-06-18,James Swanger,US_Startup_177,Startup,US,2015-06-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-18,James Swanger,US_Enterprise_616,Enterprise,US,2015-06-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-19,Anne Smith,US_Enterprise_169,Enterprise,US,2015-07-26,278162,Prospect,55632,FALSE,FALSE,FALSE
2015-06-19,Jennifer Weidman,US_SMB_986,SMB,US,2015-07-13,86058,Lead,8606,FALSE,FALSE,FALSE
2015-06-19,Gerri Hinds,US_SMB_1656,SMB,US,2015-06-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-19,Jennifer Weidman,US_Startup_1182,Startup,US,2015-07-15,688857,Lead,68886,FALSE,FALSE,TRUE
2015-06-19,Victor Burk,EMEA_Enterprise_628,Enterprise,EMEA,2015-06-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-19,David King,EMEA_SMB_1345,SMB,EMEA,2015-06-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-19,Gerri Hinds,US_Enterprise_3,Enterprise,US,2015-06-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-19,Jennifer Weidman,US_Startup_703,Startup,US,2015-07-14,719310,Lead,71931,FALSE,FALSE,FALSE
2015-06-20,Gerri Hinds,US_Enterprise_179,Enterprise,US,2015-06-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-20,David King,EMEA_SMB_316,SMB,EMEA,2015-07-30,119905,Prospect,23981,FALSE,FALSE,FALSE
2015-06-20,David King,EMEA_Enterprise_525,Enterprise,EMEA,2015-08-20,432238,Prospect,86448,FALSE,FALSE,FALSE
2015-06-20,Jennifer Weidman,US_Startup_431,Startup,US,2015-06-20,400904,Closed Won,400904,TRUE,FALSE,TRUE
2015-06-20,Jennifer Weidman,US_SMB_810,SMB,US,2015-06-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-20,Jennifer Weidman,US_Startup_480,Startup,US,2015-06-20,371131,Closed Won,371131,TRUE,FALSE,TRUE
2015-06-20,James Swanger,US_Enterprise_837,Enterprise,US,2015-10-31,402518,Lead,40252,FALSE,FALSE,FALSE
2015-06-20,Gerri Hinds,US_Enterprise_1404,Enterprise,US,2015-06-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-20,David King,EMEA_SMB_210,SMB,EMEA,2015-07-25,113540,Lead,11354,FALSE,FALSE,FALSE
2015-06-20,Walter Landfair,APAC_Startup_46,Startup,APAC,2015-06-20,270159,Closed Won,270159,TRUE,FALSE,TRUE
2015-06-20,Gerri Hinds,US_SMB_1394,SMB,US,2015-07-24,127722,Lead,12772,FALSE,FALSE,FALSE
2015-06-20,Victor Burk,EMEA_SMB_38,SMB,EMEA,2015-09-04,113580,Lead,11358,FALSE,FALSE,FALSE
2015-06-20,James Swanger,US_SMB_1662,SMB,US,2015-07-12,112524,Prospect,22505,FALSE,FALSE,TRUE
2015-06-21,Jennifer Weidman,US_SMB_2260,SMB,US,2015-07-26,142784,Lead,14278,FALSE,FALSE,FALSE
2015-06-21,Anne Smith,US_SMB_380,SMB,US,2015-06-21,58690,Closed Won,58690,TRUE,FALSE,TRUE
2015-06-21,Anne Smith,US_Startup_594,Startup,US,2015-07-28,664200,Lead,66420,FALSE,FALSE,FALSE
2015-06-21,Gerri Hinds,US_Enterprise_888,Enterprise,US,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,Anne Smith,US_Startup_420,Startup,US,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,Gerri Hinds,US_Startup_990,Startup,US,2015-08-03,609938,Lead,60994,FALSE,FALSE,FALSE
2015-06-21,David King,EMEA_SMB_830,SMB,EMEA,2015-08-12,117790,Lead,11779,FALSE,FALSE,FALSE
2015-06-21,James Swanger,US_SMB_2309,SMB,US,2015-07-26,125292,Lead,12529,FALSE,FALSE,FALSE
2015-06-21,Jennifer Weidman,US_SMB_1391,SMB,US,2015-07-26,149579,Lead,14958,FALSE,FALSE,FALSE
2015-06-21,Anne Smith,US_SMB_1409,SMB,US,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,David King,EMEA_Enterprise_722,Enterprise,EMEA,2015-08-28,420955,Prospect,84191,FALSE,FALSE,FALSE
2015-06-21,Jennifer Weidman,US_SMB_1456,SMB,US,2015-07-11,86094,Prospect,17219,FALSE,FALSE,FALSE
2015-06-21,Victor Burk,EMEA_SMB_932,SMB,EMEA,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,James Swanger,US_SMB_1037,SMB,US,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,Gerri Hinds,US_Enterprise_640,Enterprise,US,2015-09-25,584178,Prospect,116836,FALSE,FALSE,FALSE
2015-06-21,David King,EMEA_Enterprise_613,Enterprise,EMEA,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,David King,EMEA_SMB_413,SMB,EMEA,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,David King,EMEA_Startup_15,Startup,EMEA,2015-07-18,440788,Prospect,88158,FALSE,FALSE,FALSE
2015-06-21,Jennifer Weidman,US_Startup_108,Startup,US,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-21,James Swanger,US_SMB_1809,SMB,US,2015-06-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-22,James Swanger,US_Enterprise_586,Enterprise,US,2015-06-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-22,Gerri Hinds,US_Startup_1073,Startup,US,2015-06-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-22,James Swanger,US_Enterprise_1491,Enterprise,US,2015-06-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-22,Jennifer Weidman,US_Startup_548,Startup,US,2015-07-08,612971,Lead,61297,FALSE,FALSE,FALSE
2015-06-22,Anne Smith,US_SMB_1958,SMB,US,2015-07-23,148237,Lead,14824,FALSE,FALSE,FALSE
2015-06-22,David King,EMEA_Startup_48,Startup,EMEA,2015-07-26,546440,Lead,54644,FALSE,FALSE,TRUE
2015-06-22,Gerri Hinds,US_Startup_1170,Startup,US,2015-07-14,536991,Lead,53699,FALSE,FALSE,FALSE
2015-06-22,Jennifer Weidman,US_Startup_567,Startup,US,2015-06-22,367767,Closed Won,367767,TRUE,FALSE,TRUE
2015-06-22,Jennifer Weidman,US_Startup_488,Startup,US,2015-06-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-22,Anne Smith,US_Enterprise_1421,Enterprise,US,2015-10-08,311508,Lead,31151,FALSE,FALSE,FALSE
2015-06-22,David King,EMEA_SMB_775,SMB,EMEA,2015-08-25,103448,Lead,10345,FALSE,FALSE,FALSE
2015-06-22,James Swanger,US_Enterprise_936,Enterprise,US,2015-09-30,224811,Prospect,44962,FALSE,FALSE,FALSE
2015-06-22,Walter Landfair,APAC_Startup_86,Startup,APAC,2015-08-17,684823,Prospect,136965,FALSE,FALSE,FALSE
2015-06-22,James Swanger,US_Startup_1189,Startup,US,2015-06-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-22,Anne Smith,US_SMB_3288,SMB,US,2015-07-14,77972,Qualified,38986,FALSE,FALSE,TRUE
2015-06-22,Anne Smith,US_SMB_1893,SMB,US,2015-07-17,104103,Lead,10410,FALSE,FALSE,FALSE
2015-06-22,Gerri Hinds,US_Startup_797,Startup,US,2015-08-07,674702,Lead,67470,FALSE,FALSE,FALSE
2015-06-23,James Swanger,US_Startup_770,Startup,US,2015-06-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-23,Gerri Hinds,US_Startup_576,Startup,US,2015-07-31,466023,Lead,46602,FALSE,FALSE,FALSE
2015-06-23,Victor Burk,EMEA_Startup_199,Startup,EMEA,2015-06-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-23,Anne Smith,US_SMB_2,SMB,US,2015-07-27,104944,Lead,10494,FALSE,FALSE,FALSE
2015-06-23,Walter Landfair,APAC_Enterprise_156,Enterprise,APAC,2015-10-13,372988,Prospect,74598,FALSE,FALSE,FALSE
2015-06-23,Jennifer Weidman,US_SMB_1916,SMB,US,2015-07-29,112074,Lead,11207,FALSE,FALSE,FALSE
2015-06-23,David King,EMEA_Enterprise_825,Enterprise,EMEA,2015-06-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-23,Jennifer Weidman,US_Startup_1147,Startup,US,2015-08-08,628535,Lead,62854,FALSE,FALSE,FALSE
2015-06-23,Anne Smith,US_Startup_280,Startup,US,2015-06-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-23,Gerri Hinds,US_SMB_530,SMB,US,2015-07-27,137904,Lead,13790,FALSE,FALSE,FALSE
2015-06-23,James Swanger,US_Enterprise_587,Enterprise,US,2015-09-29,363952,Prospect,72790,FALSE,FALSE,FALSE
2015-06-23,Gerri Hinds,US_Enterprise_485,Enterprise,US,2015-06-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-23,Gerri Hinds,US_SMB_1183,SMB,US,2015-08-07,125950,Prospect,25190,FALSE,FALSE,FALSE
2015-06-23,Anne Smith,US_Enterprise_109,Enterprise,US,2015-06-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Jennifer Weidman,US_Enterprise_1092,Enterprise,US,2015-08-31,533202,Lead,53320,FALSE,FALSE,FALSE
2015-06-24,Jennifer Weidman,US_SMB_3293,SMB,US,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,David King,EMEA_SMB_61,SMB,EMEA,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,David King,EMEA_SMB_824,SMB,EMEA,2015-08-11,110655,Lead,11066,FALSE,FALSE,FALSE
2015-06-24,Anne Smith,US_Enterprise_1304,Enterprise,US,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Anne Smith,US_SMB_1333,SMB,US,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Victor Burk,EMEA_SMB_566,SMB,EMEA,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Victor Burk,EMEA_Startup_39,Startup,EMEA,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Jennifer Weidman,US_SMB_2612,SMB,US,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Gerri Hinds,US_SMB_2853,SMB,US,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-24,Gerri Hinds,US_SMB_2358,SMB,US,2015-07-18,158786,Lead,15879,FALSE,FALSE,FALSE
2015-06-24,Walter Landfair,APAC_Enterprise_672,Enterprise,APAC,2015-10-31,435633,Prospect,87127,FALSE,FALSE,FALSE
2015-06-24,James Swanger,US_Startup_1120,Startup,US,2015-07-19,612730,Lead,61273,FALSE,FALSE,FALSE
2015-06-24,Walter Landfair,APAC_Enterprise_664,Enterprise,APAC,2015-11-01,368577,Prospect,73715,FALSE,FALSE,FALSE
2015-06-24,Anne Smith,US_SMB_2622,SMB,US,2015-06-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-25,David King,EMEA_SMB_999,SMB,EMEA,2015-08-02,134949,Lead,13495,FALSE,FALSE,FALSE
2015-06-25,Jennifer Weidman,US_Enterprise_217,Enterprise,US,2015-07-18,231635,Contracting,185308,FALSE,FALSE,FALSE
2015-06-25,Jennifer Weidman,US_SMB_3256,SMB,US,2015-06-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-25,Victor Burk,EMEA_SMB_719,SMB,EMEA,2015-07-22,91887,Prospect,18377,FALSE,FALSE,FALSE
2015-06-25,Walter Landfair,APAC_SMB_519,SMB,APAC,2015-09-03,61566,Qualified,30783,FALSE,FALSE,FALSE
2015-06-25,David King,EMEA_Enterprise_606,Enterprise,EMEA,2015-09-08,410864,Lead,41086,FALSE,FALSE,FALSE
2015-06-25,Victor Burk,EMEA_SMB_597,SMB,EMEA,2015-08-14,100032,Prospect,20006,FALSE,FALSE,FALSE
2015-06-25,David King,EMEA_Enterprise_687,Enterprise,EMEA,2015-06-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-25,Walter Landfair,APAC_Enterprise_709,Enterprise,APAC,2015-10-21,478134,Lead,47813,FALSE,FALSE,FALSE
2015-06-25,Jennifer Weidman,US_Enterprise_479,Enterprise,US,2015-06-25,161379,Closed Won,161379,TRUE,FALSE,TRUE
2015-06-25,Gerri Hinds,US_Startup_290,Startup,US,2015-06-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2015-06-25,Anne Smith,US_Enterprise_1075,Enterprise,US,2015-10-28,481674,Lead,48167,FALSE,FALSE,FALSE
2015-06-25,Gerri Hinds,US_SMB_2809,SMB,US,2015-08-10,111472,Lead,11147,FALSE,FALSE,FALSE
2015-06-25,Anne Smith,US_SMB_633,SMB,US,2015-08-03,154403,Lead,15440,FALSE,FALSE,FALSE
